time,DTI,GTI,TA,TPV,Ia,Ig,Eg,Fg,Pg,Va,Vg,Fault
2023-01-28 10:40:00+00:00,265.39966666666663,276.997,32.19433333333333,38.542566666666666,2.2680000000000002,1.714,2.61356,49.967200000000005,411.4,184.56,234.0,0.0
2023-01-28 10:45:00+00:00,272.238,284.42066666666665,32.1353,39.7921,2.2319999999999998,1.696,2.63872,49.9648,408.6,184.96,234.0,0.0
2023-01-28 10:50:00+00:00,246.40066666666667,260.33033333333333,32.09146666666667,39.86343333333333,2.052,1.516,2.6597999999999997,49.9772,367.08,183.22,234.0,0.0
2023-01-28 10:55:00+00:00,225.79700000000003,233.84666666666666,31.457366666666665,39.86346666666666,1.84,1.3319999999999999,2.6790800000000004,49.96060000000001,322.0,182.22,234.0,0.0
2023-01-28 11:00:00+00:00,197.30866666666665,206.35133333333334,31.508033333333334,39.21323333333333,1.6020408163265305,1.1714285714285715,2.694734693877551,49.99326530612245,284.6326530612245,180.91836734693877,234.0,0.0
2023-01-28 11:05:00+00:00,184.57833333333335,192.00300000000001,31.822066666666668,38.65826666666666,1.5119999999999998,1.1079999999999999,2.70932,49.955,269.48,179.88,233.92,0.0
2023-01-28 11:10:00+00:00,136.82899999999998,141.69666666666666,31.318766666666665,37.773633333333336,1.062,0.8140000000000001,2.7196800000000003,49.953599999999994,201.86,177.22,233.52,0.0
2023-01-28 11:15:00+00:00,113.74433333333334,120.75766666666668,30.948333333333334,36.21223333333333,0.882,0.7120000000000001,2.7251999999999996,49.948,176.28,181.52,233.14,0.0
2023-01-28 11:20:00+00:00,109.99300000000001,114.43533333333333,30.859666666666666,34.84536666666667,0.8,0.64,2.7301800000000003,49.9396,160.68,182.78,233.4,0.0
2023-01-28 11:25:00+00:00,131.05,137.557,30.692466666666665,34.01336666666667,1.042,0.802,2.7354000000000003,49.945,198.76,179.96,233.38,0.0
2023-01-28 11:30:00+00:00,137.95933333333335,148.75866666666667,30.38293333333333,34.055,1.1320000000000001,0.892,2.7442599999999997,49.970600000000005,218.24,180.1,233.92,0.0
2023-01-28 11:35:00+00:00,102.455,108.485,30.039066666666663,33.66466666666667,0.758,0.604,2.7511,49.967200000000005,151.98,186.34,233.5,0.0
2023-01-28 11:40:00+00:00,127.61600000000001,136.392,30.17383333333333,33.23063333333334,1.034,0.804,2.75676,49.981,198.0,180.58,233.92,0.0
2023-01-28 11:45:00+00:00,98.29826666666666,105.3326,30.041066666666666,33.1752,0.764,0.58,2.7640999999999996,49.952,146.34,184.66,233.58,0.0
2023-01-28 11:50:00+00:00,66.78416666666666,69.76693333333334,29.979133333333333,32.293366666666664,0.598,0.402,2.767,49.9904,104.98,186.06,233.0,0.0
2023-01-28 11:55:00+00:00,65.02573333333333,68.60146666666668,29.758,31.635933333333334,0.632,0.442,2.76702,50.033,113.38,183.24,233.1,0.0
2023-01-28 12:00:00+00:00,60.09436666666667,63.817033333333335,29.647333333333336,30.771433333333334,0.6142857142857142,0.41632653061224495,2.7688367346938776,50.003265306122444,105.87755102040816,185.12244897959184,233.12244897959184,0.0
2023-01-28 12:45:00+00:00,45.7549,50.05583333333333,26.661166666666666,26.2932,0.588,0.39399999999999996,2.769,50.031400000000005,101.46,189.2,233.82,0.0
2023-01-28 12:50:00+00:00,67.09423333333334,69.8897,26.511066666666665,26.332533333333334,0.6459999999999999,0.48200000000000004,2.76966,49.966,123.58,190.04,233.9,0.0
2023-01-28 12:55:00+00:00,122.97766666666668,131.62533333333332,26.5112,26.962233333333334,1.084,0.8540000000000001,2.77476,49.9796,210.04,186.54,233.98,0.0
2023-01-28 13:00:00+00:00,161.12566666666666,169.616,26.606933333333334,28.1992,1.3387755102040815,1.0551020408163265,2.7842857142857143,50.025510204081634,257.0612244897959,186.9591836734694,234.0204081632653,0.0
2023-01-28 13:05:00+00:00,123.95566666666666,129.53866666666667,26.694399999999998,28.920833333333334,0.9640000000000001,0.77,2.7929199999999996,50.02,191.3,183.86,234.0,0.0
2023-01-28 13:10:00+00:00,101.167,105.91933333333333,26.688366666666667,29.607966666666666,0.73,0.592,2.7981,50.031000000000006,148.82,189.68,234.0,0.0
2023-01-28 13:15:00+00:00,93.278,97.80466666666666,26.638866666666665,30.0014,0.6779999999999999,0.546,2.8031,49.96060000000001,136.82,190.38,233.88,0.0
2023-01-28 13:20:00+00:00,98.00933333333333,103.05166666666666,26.687433333333335,30.204166666666666,0.706,0.58,2.8081,49.9578,144.3,189.6,234.0,0.0
2023-01-28 13:25:00+00:00,99.15213333333332,102.61483333333334,26.7475,30.321500000000004,0.722,0.572,2.8131,49.9538,144.98,189.8,233.96,0.0
2023-01-28 13:30:00+00:00,75.3612,77.97623333333333,26.658533333333335,29.563733333333335,0.62,0.426,2.8174400000000004,49.9516,111.38,187.0,233.76,0.0
2023-01-28 13:35:00+00:00,58.13223333333334,60.78110000000001,26.566333333333333,29.1439,0.582,0.382,2.818,49.9226,95.7,184.98,233.34,0.0
2023-01-28 14:20:00+00:00,52.66656666666666,55.79873333333333,26.0436,26.235766666666667,0.574,0.384,2.818,50.0094,94.86,185.54,234.0,0.0
2023-01-29 02:30:00+00:00,40.68053333333333,51.9808,23.0569,22.767066666666665,0.532,0.364,0.0,50.029399999999995,94.02,179.56,234.18,0.0
2023-01-29 02:35:00+00:00,44.52213333333333,57.7952,23.139966666666666,23.088966666666668,0.536,0.37800000000000006,0.0,50.0238,96.4,185.44,234.02,0.0
2023-01-29 02:40:00+00:00,50.326933333333336,63.23066666666667,23.2296,23.485433333333333,0.5419999999999999,0.364,0.0,50.0348,97.2,188.4,234.24,0.0
2023-01-29 02:45:00+00:00,56.47743333333333,67.76213333333334,23.3858,23.9958,0.5479999999999999,0.366,0.0,50.043800000000005,99.34,190.08,234.22,0.0
